Time,Time Reference,fc1HighImuValuesAccelX.value,fc1HighImuValuesAccelY.distinct,fc1HighImuValuesAccelZ.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct
1.76514E+12,30.819,undefined,-0.616658509,0.562598825,-0.652944028,-0.298656017,0.817888021
1.76514E+12,30.844,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.879,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.91,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.919,undefined,-0.956668258,0.562598825,-0.601216018,-0.578768015,0.675392032
1.76514E+12,30.943,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.978,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.011,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.019,undefined,-0.729995131,0.464894891,-0.214719996,-0.50752002,0.66563201
1.76514E+12,31.044,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.078,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.109,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.119,undefined,-0.786663413,0.31833899,-0.635376036,-0.546559989,0.398208022
1.76514E+12,31.153,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.173,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.207,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.219,undefined,-0.899999976,-0.707552552,-0.32891202,-0.753471971,-0.292800009
1.76514E+12,31.24,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.276,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.308,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.319,undefined,-0.899999976,-0.658700585,-0.279136002,-0.544608057,-0.682223976
1.76514E+12,31.343,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.374,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.408,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.419,undefined,-0.163312137,-1.098368406,-0.772992015,-0.081983998,-0.987712026
1.76514E+12,31.457,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.477,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.517,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.519,undefined,0.063360989,-0.90296042,-0.724192023,0.180559993,-0.702720046
1.76514E+12,31.54,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.575,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.619,undefined,0.290034175,-0.658700585,-0.617807984,0.438223988,-0.555343986
1.76514E+12,31.623,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.643,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.674,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.719,-0.706668258,0.573375702,-0.609848499,-0.715408027,0.575840056,-0.731999993
1.76514E+12,31.739,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.774,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.807,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.819,undefined,0.800048828,-0.463292599,-0.699791968,0.762255967,-0.320127994
1.76514E+12,31.827,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.847,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.886,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.907,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.919,undefined,0.686712265,-0.072476745,-0.692960024,0.799344003,-0.003904
1.76514E+12,31.927,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.947,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,31.985,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.007,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.019,undefined,0.686712265,0.122931123,-0.635376036,0.739807963,0.327935994
1.76514E+12,32.027,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.047,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.097,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.119,-0.933341444,0.233365893,0.562598825,-0.257663995,0.330864012,0.684176028
1.76514E+12,32.142,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.162,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.198,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.219,undefined,0.00669271,0.75800693,-0.676367998,-0.199104011,0.726143956
1.76514E+12,32.23,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.264,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.297,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.319,undefined,-0.729995131,0.660302997,-0.664655983,-0.735903978,0.601216018
1.76514E+12,32.33,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.363,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.397,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.419,undefined,-1.183341503,0.75800693,-0.566080034,-0.778848052,0.625616014
1.76514E+12,32.428,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.462,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.498,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.519,undefined,-0.786663413,0.904562831,-0.986736,-0.409920007,0.702720046
1.76514E+12,32.53,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.583,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.612,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.619,undefined,0.290034175,0.464894891,-0.894015968,0.453839988,0.558272004
1.76514E+12,32.635,-1.386687875,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.655,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.675,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.713,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.719,undefined,1.310063481,-0.219032764,-0.821792006,1.048223972,-0.360144019
1.76514E+12,32.734,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.754,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.774,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.816,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.819,undefined,0.120029338,-1.538036108,-0.840336025,0.369903982,-1.057983994
1.76514E+12,32.836,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.856,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.876,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.9,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.919,undefined,-0.333317041,-0.609848499,-0.783728004,-0.338671982,-1.013087988
1.76514E+12,32.935,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.978,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,32.999,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.019,undefined,-0.559990227,-0.072476745,-0.919392049,-0.418704003,0.042943999
1.76514E+12,33.033,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.071,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.104,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.119,undefined,-0.219980478,0.367190957,-0.88816005,-0.053679999,0.346480012
1.76514E+12,33.141,-1.386687875,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.17,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.19,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.21,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.219,undefined,0.063360989,0.122931123,-0.816911995,0.183488011,0.244000003
1.76514E+12,33.255,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.278,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.319,undefined,0.233365893,0.122931123,-1.163391948,0.420655996,-0.126880005
1.76514E+12,33.327,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.347,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.376,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.41,-1.443356156,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.419,undefined,0.46003902,0.220635056,-0.878400028,0.473360002,0.049776003
1.76514E+12,33.445,-1.556692719,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.477,-1.443356156,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.511,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.519,undefined,0.686712265,-0.609848499,-0.668559968,0.65001601,-0.608048022
1.76514E+12,33.544,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.578,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.611,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.619,undefined,0.630043983,-0.90296042,-1.063839912,0.547536016,-0.869616032
1.76514E+12,33.661,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.681,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.709,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.719,undefined,0.403370738,-0.90296042,-1.095072031,0.462623984,-0.819840014
1.76514E+12,33.743,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.777,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.816,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.819,undefined,0.233365893,-1.000664353,-1.290271997,0.360144019,-0.946720004
1.76514E+12,33.848,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.878,-1.443356156,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.919,undefined,0.573375702,-0.756404519,-0.935984015,0.650991976,-0.69393605
1.76514E+12,33.925,-1.386687875,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.945,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,33.979,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.019,undefined,-0.67332679,-0.707552552,-0.603168011,-0.445055991,-0.667584002
1.76514E+12,34.025,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.045,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.1,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.119,undefined,-0.729995131,-0.512144566,-0.84424001,-0.394304007,-0.428464025
1.76514E+12,34.122,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.156,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.189,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.219,undefined,-0.446653634,-0.658700585,-0.813984036,-0.127856001,-0.458719999
1.76514E+12,34.223,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.255,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.291,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.319,-0.876673162,0.00669271,-0.316736698,-0.907679975,-0.030256001,-0.374783993
1.76514E+12,34.355,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.387,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.419,undefined,-0.389985323,-0.463292599,-0.827647984,-0.265472025,-0.213744
1.76514E+12,34.422,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.476,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.496,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.519,undefined,0.063360989,0.17178309,-0.870591998,-0.061487999,0.329887986
1.76514E+12,34.528,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.558,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.593,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.619,undefined,0.290034175,0.31833899,-0.687103987,0.61097604,0.38064
1.76514E+12,34.626,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.661,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.693,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.719,undefined,0.743380547,0.464894891,-0.659775972,0.834479988,0.494832009
1.76514E+12,34.729,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.759,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.795,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.819,undefined,0.743380547,-0.951812387,-0.620736003,0.497759998,-1.050176024
1.76514E+12,34.829,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.859,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.893,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.919,undefined,-0.163312137,-1.000664353,-0.669535995,0.045872003,-0.842288017
1.76514E+12,34.927,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.958,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,34.993,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.019,undefined,0.120029338,-0.756404519,-0.605120003,0.111263998,-0.810079992
1.76514E+12,35.025,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.063,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.098,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.119,undefined,0.063360989,-0.90296042,-0.603168011,0.360144019,-0.889135957
1.76514E+12,35.132,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.181,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.201,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.219,undefined,0.120029338,-0.90296042,-0.596336007,0.431391984,-0.901824057
1.76514E+12,35.238,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.269,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.319,undefined,0.800048828,-0.414440632,-0.458719999,0.845215976,-0.569007993
1.76514E+12,35.321,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.349,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.37,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.391,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.41,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.419,undefined,0.85671711,0.17178309,-0.385520011,0.703696012,0.459696025
1.76514E+12,35.438,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.472,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.506,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.519,undefined,0.403370738,0.513746858,-0.311343998,0.711504042,0.472384006
1.76514E+12,35.538,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.583,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.604,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.619,undefined,0.686712265,0.416042924,-0.404064,0.637328029,0.441152006
1.76514E+12,35.639,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.659,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.679,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.716,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.719,undefined,0.573375702,0.464894891,-0.518256009,0.692960024,0.338671982
1.76514E+12,35.738,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.758,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.778,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.804,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.819,undefined,0.743380547,-0.023624778,-0.415776014,0.713455975,0.181535989
1.76514E+12,35.854,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.874,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.894,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.914,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.919,undefined,0.743380547,-0.023624778,-0.324032009,0.683200002,-0.026352001
1.76514E+12,35.954,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.974,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,35.994,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.015,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.019,undefined,0.46003902,-0.267884731,-0.341600001,0.614880025,-0.33671999
1.76514E+12,36.054,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.075,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.11,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.119,undefined,0.403370738,-0.463292599,-0.419679999,0.529968023,-0.513375998
1.76514E+12,36.145,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.196,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.216,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.219,undefined,0.290034175,-0.90296042,-0.431391984,0.365999997,-0.550463974
1.76514E+12,36.25,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.284,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.317,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.319,undefined,0.346702456,-0.707552552,-0.330864012,0.139568001,-0.680272043
1.76514E+12,36.347,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.384,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.419,-0.536663413,0.00669271,-0.951812387,-0.345503986,0.011712,-0.718335986
1.76514E+12,36.45,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.503,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.519,undefined,-0.163312137,-0.707552552,-0.283040017,-0.129807994,-0.774944007
1.76514E+12,36.523,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.553,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.587,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.619,-0.309990227,-0.446653634,-0.805256486,-0.191296011,-0.425536007,-0.827647984
1.76514E+12,36.654,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.702,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.719,undefined,-1.240009665,-0.756404519,-0.235216007,-0.78470397,-0.685151994
1.76514E+12,36.722,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.764,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.784,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.819,-0.479995102,-1.070004821,-0.90296042,-0.258640021,-0.740783989,-0.778848052
1.76514E+12,36.857,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.886,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.919,-0.42332679,-0.729995131,-0.90296042,-0.350383997,-0.553392053,-0.945744038
1.76514E+12,36.967,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,36.987,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.007,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.019,undefined,0.630043983,-1.000664353,-0.32891202,0.516304016,-1.003327966
1.76514E+12,37.027,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.057,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.109,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.119,undefined,0.516707301,-0.609848499,-0.333792001,0.623664021,-0.68612802
1.76514E+12,37.129,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.164,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.196,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.216,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.219,undefined,0.686712265,-0.854108453,-0.345503986,0.747616053,-0.579744041
1.76514E+12,37.236,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.28,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.3,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.319,undefined,0.85671711,-0.365588665,-0.323056012,0.834479988,-0.368928015
1.76514E+12,37.355,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.375,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.404,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.419,undefined,0.800048828,-0.463292599,-0.322080016,0.812031984,-0.451887995
1.76514E+12,37.437,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.472,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.504,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.519,undefined,0.686712265,-0.707552552,-0.284015983,0.773968041,-0.439200014
1.76514E+12,37.539,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.572,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.603,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.619,undefined,1.026721954,-0.267884731,-0.339648008,0.930127978,-0.400160015
1.76514E+12,37.637,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.67,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.719,undefined,0.573375702,-1.098368406,-0.27718398,0.692960024,-0.572911978
1.76514E+12,37.72,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.74,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.773,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.806,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.819,undefined,1.083390236,-0.560996532,-0.446032017,1.098975897,-0.088816002
1.76514E+12,37.839,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.873,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.907,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.919,undefined,0.743380547,-0.805256486,-0.438223988,0.757376015,-0.831552029
1.76514E+12,37.939,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,37.987,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.007,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.019,undefined,0.403370738,-1.049516439,-0.395280004,0.450912029,-0.845215976
1.76514E+12,38.038,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.094,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.115,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.119,undefined,0.120029338,-1.049516439,-0.251807988,0.230335996,-0.671488047
1.76514E+12,38.149,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.183,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.218,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.219,undefined,0.00669271,-0.805256486,-0.213744,-0.010736,-0.703696012
1.76514E+12,38.251,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.282,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.317,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.319,undefined,-0.106643848,-0.90296042,-0.284015983,0.042943999,-0.879376054
1.76514E+12,38.337,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.357,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.399,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.419,undefined,0.46003902,-0.805256486,-0.421632022,0.500688016,-0.829600036
1.76514E+12,38.421,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.454,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.503,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.519,undefined,-0.503321886,-0.951812387,-0.676367998,-0.099552006,-0.772992015
1.76514E+12,38.523,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.553,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.588,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.619,undefined,0.290034175,-0.805256486,-0.774944007,-0.017568002,-1.025776029
1.76514E+12,38.62,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.653,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.687,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.719,undefined,-0.67332679,-1.049516439,-0.61097604,0.707600057,-1.087264061
1.76514E+12,38.721,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.753,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.788,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.819,-0.820004821,0.573375702,-1.244924307,-0.467503995,0.582672,-1.112640023
1.76514E+12,38.858,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.887,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.918,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.919,undefined,0.630043983,-0.560996532,-0.438223988,0.821792006,-0.592432022
1.76514E+12,38.952,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,38.988,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.019,undefined,0.800048828,-0.170180798,-0.30548802,0.710528016,0.126880005
