Time,Time Reference(milisecond),Time Reference(seconds),fc1BaroValuesAltitude.distinct,fc1GpsValuesAltitude.distinct,fc1GpsValuesLongitude.distinct,fc1GpsValuesLatitude.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct,fc1LowImuValuesGyroX.distinct,fc1LowImuValuesGyroY.distinct,fc1LowImuValuesGyroZ.distinct
1.76514E+12,100586,100.586,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100591,100.591,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100592,100.592,undefined,undefined,undefined,undefined,-0.694912016,-0.192272007,0.260592014,-381.7099915,10.01000023,-60.27000046
1.76514E+12,100596,100.596,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100601,100.601,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100606,100.606,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100608,100.608,undefined,896.6290283,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100609,100.60900000000001,undefined,undefined,undefined,undefined,-0.526064038,-0.382592022,0.149328008,-312.8999939,15.11999989,-103.4599991
1.76514E+12,100611,100.611,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100616,100.616,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100617,100.61699999999999,undefined,undefined,undefined,undefined,-0.526064038,-0.382592022,0.149328008,-312.8999939,15.11999989,-103.4599991
1.76514E+12,100621,100.62100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100625,100.625,undefined,undefined,undefined,undefined,-0.670512021,-0.951600015,0.753471971,-220.7799988,42.56000137,-99.33000183
1.76514E+12,100626,100.626,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100631,100.631,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100636,100.636,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100641,100.64099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100642,100.642,undefined,895.8540649,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100643,100.643,929.8131714,undefined,undefined,undefined,-1.52256,-0.678319991,0.199104011,206.9199982,139.7200012,-66.43000031
1.76514E+12,100646,100.646,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100651,100.651,undefined,undefined,undefined,undefined,-1.400560021,-0.368928015,0.352335989,374.9899902,99.19000244,-116.2699966
1.76514E+12,100656,100.65599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100659,100.659,undefined,undefined,undefined,undefined,-1.400560021,-0.368928015,0.352335989,374.9899902,99.19000244,-116.2699966
1.76514E+12,100661,100.661,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100666,100.666,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100671,100.671,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100675,100.675,undefined,895.0790405,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100676,100.676,undefined,undefined,undefined,undefined,-1.381040096,0.064415999,0.773968041,402.8500061,106.4700012,-112.5599976
1.76514E+12,100681,100.681,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100684,100.684,undefined,undefined,undefined,undefined,-1.418128014,0.110288002,1.057008028,279.5100098,116.6200027,-89.11000061
1.76514E+12,100686,100.686,928.2028809,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100691,100.691,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100692,100.692,undefined,undefined,undefined,undefined,-0.919392049,0.122975998,0.652944028,101.5,91.34999847,-75.52999878
1.76514E+12,100696,100.696,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100701,100.701,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100706,100.70599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100709,100.709,undefined,894.3050537,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100710,100.71000000000001,undefined,undefined,undefined,undefined,-0.511424005,-0.070272006,0.680272043,-35.27999878,63.20999908,-69.58000183
1.76514E+12,100711,100.711,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100716,100.716,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100718,100.71799999999999,undefined,undefined,undefined,undefined,-0.408944011,-0.239119992,0.465552002,-89.18000031,61.52999878,-58.31000137
1.76514E+12,100721,100.721,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100726,100.726,undefined,undefined,undefined,undefined,-0.517280042,-0.467503995,0.297679991,-91.69999695,80.70999908,-36.81999969
1.76514E+12,100731,100.731,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100736,100.736,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100741,100.741,undefined,893.5300293,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100742,100.74199999999999,928.6340332,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100743,100.743,undefined,undefined,undefined,undefined,-0.679296017,-0.366976023,0.563151956,-34.65000153,144.3399963,31.92000008
1.76514E+12,100746,100.74600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100751,100.751,undefined,undefined,undefined,undefined,-0.679296017,-0.366976023,0.563151956,-34.65000153,144.3399963,31.92000008
1.76514E+12,100756,100.756,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100759,100.759,undefined,undefined,undefined,undefined,-0.633423984,-0.349408001,0.295727998,-19.18000031,122.3600006,35.70000076
1.76514E+12,100761,100.761,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100766,100.76599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100771,100.771,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100775,100.775,undefined,892.7550659,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100776,100.776,undefined,undefined,undefined,undefined,-1.023823977,-0.511424005,0.566080034,14.84000015,98.48999786,49.13999939
1.76514E+12,100781,100.78099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100784,100.784,undefined,undefined,undefined,undefined,-1.152655959,-0.300608009,0.812031984,35.13999939,114.3799973,68.31999969
1.76514E+12,100786,100.786,933.1206665,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100791,100.791,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100792,100.792,undefined,undefined,undefined,undefined,-1.152655959,-0.300608009,0.812031984,35.13999939,114.3799973,68.31999969
1.76514E+12,100796,100.796,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100801,100.801,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100806,100.806,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100809,100.809,undefined,891.9800415,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100810,100.81,undefined,undefined,undefined,undefined,-1.594784021,-0.419679999,1.086287975,-56.84000015,102.6200027,65.16999817
1.76514E+12,100811,100.811,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100816,100.816,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100818,100.818,undefined,undefined,undefined,undefined,-2.06619215,-0.445055991,0.951600015,-111.0899963,145.6699982,83.51000214
1.76514E+12,100821,100.821,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100826,100.826,undefined,undefined,undefined,undefined,-1.826096058,-0.485071987,1.671888113,-171.5700073,176.1199951,91.76999664
1.76514E+12,100831,100.83099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100836,100.836,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100841,100.841,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100842,100.842,undefined,891.2060547,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100843,100.84299999999999,929.9039917,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100844,100.84400000000001,undefined,undefined,undefined,undefined,-1.195600033,-0.68612802,0.873520017,-189.4900055,151.1999969,72.73000336
1.76514E+12,100846,100.846,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100851,100.851,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100852,100.852,undefined,undefined,undefined,undefined,-1.398608088,-0.800320029,0.613903999,-149.8000031,121.2399979,50.68000031
1.76514E+12,100856,100.856,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100860,100.86,undefined,undefined,undefined,undefined,-1.898320079,-0.972096026,1.512800097,-69.79000092,139.3000031,57.75
1.76514E+12,100861,100.861,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100866,100.866,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100871,100.87100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100875,100.875,undefined,890.4310303,-117.8119965,35.34516525,-1.3878721,-1.002351999,0.725168049,33.38999939,168.2799988,70.27999878
1.76514E+12,100876,100.876,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100881,100.881,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100883,100.88300000000001,undefined,undefined,undefined,undefined,-0.768112004,-0.832527995,1.3878721,125.6500015,155.0500031,51.72999954
1.76514E+12,100885,100.885,930.055603,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100886,100.886,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100891,100.89099999999999,undefined,undefined,undefined,undefined,-0.371856004,-0.544608057,0.949648023,179.6900024,119.0699997,24.70999908
1.76514E+12,100896,100.896,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100901,100.901,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100906,100.90599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100910,100.91,undefined,889.6560669,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100911,100.911,undefined,undefined,undefined,undefined,-1.603567958,-0.682223976,1.26880002,216.2299957,118.9300003,30.10000038
1.76514E+12,100916,100.916,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100919,100.91900000000001,undefined,undefined,undefined,undefined,-1.14192009,-0.478239983,1.550863981,224.2799988,156.5899963,57.47000122
1.76514E+12,100921,100.921,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100926,100.926,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100927,100.92699999999999,undefined,undefined,undefined,undefined,-1.097024083,-0.469455987,1.226832032,158.8300018,162.3999939,69.16000366
1.76514E+12,100931,100.931,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100936,100.936,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100941,100.941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100943,100.943,undefined,888.8810425,-117.8119965,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100946,100.946,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100951,100.951,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100956,100.95599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100959,100.959,922.4681396,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100960,100.96000000000001,undefined,undefined,undefined,undefined,-2.163791895,-0.754447997,1.820240021,-176.75,97.86000061,80.98999786
1.76514E+12,100961,100.961,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100962,100.962,undefined,888.1070557,-117.8120041,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100966,100.966,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100968,100.96799999999999,undefined,undefined,undefined,undefined,-1.405440092,-0.645135999,1.181936026,-229.4600067,90.79000092,87.98999786
1.76514E+12,100971,100.971,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100976,100.976,undefined,undefined,undefined,undefined,-1.405440092,-0.645135999,1.181936026,-229.4600067,90.79000092,87.98999786
1.76514E+12,100981,100.981,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100984,100.98400000000001,undefined,undefined,undefined,undefined,-0.969168007,-0.678319991,1.654320121,-256.9700012,65.37999725,78.40000153
1.76514E+12,100986,100.986,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100991,100.991,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100992,100.99199999999999,undefined,undefined,undefined,undefined,-0.474335998,-0.734927952,0.599263966,-252.9100037,33.31999969,58.93999863
1.76514E+12,100993,100.993,926.1256104,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,100996,100.99600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,101001,101.001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,101006,101.006,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,101010,101.01,undefined,887.3320313,-117.8120041,35.34516525,undefined,undefined,undefined,undefined,undefined,undefined
