time,acceleration,time,lat. X accel.,lat. Y accel.,time,Gyro X,Gyro Y,Gyro Z,time,pressure,Pressure MSL,Pressure AGL,time,A Voltage,time,B Voltage,time,C Voltage,time,D Voltage,time,Mag X,Mag Y,Mag Z,time,eject. bat. voltage,time,comp. bat. voltage,time,state,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time, QX, QY, QZ, QW, Angle,time,temperature,time,GPS Time of Week, valid leap seconds, leap seconds,time,lat,long,GPS MSL,SVs
498.336,1.05078,498.336,-0.015625,-0.015625,498.337,0.07,-0.14,0,684.817,71780,2814.27,2278.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.435,1.03906,498.437,-0.015625,-0.0117188,498.438,0.07,-0.21,-0.14,684.835,71795,2812.62,2276.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.536,1.05078,498.537,-0.015625,-0.015625,498.538,0,-0.21,0,684.853,71806,2811.41,2275.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.636,1.04297,498.637,-0.015625,-0.015625,498.637,0.14,-0.14,0,684.876,71861,2805.36,2269.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.737,1.04688,498.737,-0.015625,-0.015625,498.738,0,-0.21,-0.14,684.894,71842,2807.45,2271.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.845,1.05078,498.841,-0.015625,-0.0195312,498.842,0,-0.14,-0.07,684.914,71830,2808.77,2272.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.937,1.04688,498.938,-0.015625,-0.015625,498.938,-0.07,-0.07,-0.07,684.936,71826,2809.21,2273.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.036,1.05078,499.037,-0.015625,-0.015625,499.038,0.07,-0.14,-0.07,684.953,71795,2812.62,2276.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.136,1.03906,499.139,-0.015625,-0.015625,499.139,0,-0.14,-0.07,684.975,71844,2807.23,2271.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.237,1.05078,499.238,-0.015625,-0.015625,499.238,0.14,-0.21,-0.07,684.996,71852,2806.35,2270.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.336,1.03906,499.337,-0.015625,-0.0117188,499.338,0.07,-0.07,0,685.013,71828,2808.99,2272.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.437,1.04688,499.437,-0.015625,-0.015625,499.438,0,-0.07,-0.14,685.033,71835,2808.22,2272.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.536,1.05078,499.537,-0.015625,-0.015625,499.54,0,-0.21,-0.07,685.057,71792,2812.95,2276.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.636,1.03906,499.638,-0.015625,-0.015625,499.639,0,-0.14,-0.07,685.077,71813,2810.64,2274.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.736,1.03906,499.737,-0.015625,-0.015625,499.738,0.07,-0.07,-0.07,685.094,71852,2806.35,2270.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.837,1.05078,499.838,-0.015625,-0.015625,499.838,0.07,-0.14,-0.14,685.113,71813,2810.64,2274.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.936,1.05078,499.937,-0.015625,-0.015625,499.939,0.07,-0.14,-0.14,685.132,71865,2804.92,2268.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.037,1.04688,500.038,-0.015625,-0.015625,500.039,0,-0.14,-0.07,685.152,71868,2804.59,2268.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.137,1.05469,500.137,-0.015625,-0.0195312,500.138,0.07,-0.28,-0.07,685.176,71862,2805.25,2269.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.236,1.05078,500.237,-0.015625,-0.015625,500.238,0.07,-0.14,-0.21,685.192,71873,2804.04,2267.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.336,1.05078,500.337,-0.015625,-0.015625,500.339,0,-0.14,0,685.214,71882,2803.06,2266.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.436,1.03906,500.438,-0.015625,-0.015625,500.438,0,-0.07,-0.07,685.235,71895,2801.63,2265.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.536,1.04297,500.539,-0.015625,-0.015625,500.539,0,-0.14,-0.07,685.256,71904,2800.64,2264.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.644,1.05078,500.644,-0.015625,-0.0117188,500.644,0,-0.14,0,685.275,71930,2797.78,2261.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.737,1.04688,500.737,-0.015625,-0.015625,500.738,0.07,-0.21,-0.21,685.295,71925,2798.33,2262.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.837,1.05078,500.838,-0.015625,-0.015625,500.838,0,-0.21,-0.07,685.311,71942,2796.46,2260.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.937,1.05078,500.938,-0.015625,-0.0117188,500.939,0.07,-0.14,-0.07,685.333,71954,2795.14,2258.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.037,1.05078,501.038,-0.015625,-0.015625,501.038,0,-0.14,-0.07,685.353,71956,2794.93,2258.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.136,1.04297,501.138,-0.015625,-0.0195312,501.139,0.07,-0.14,-0.14,685.372,71983,2791.96,2255.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.236,1.05078,501.237,-0.015625,-0.015625,501.239,0,-0.21,-0.14,685.392,71978,2792.51,2256.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.336,1.04297,501.337,-0.015625,-0.0117188,501.338,0,-0.21,0,685.411,71976,2792.73,2256.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.437,1.04688,501.437,-0.015625,-0.015625,501.438,0,-0.07,-0.14,685.435,71955,2795.03,2258.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.536,1.04688,501.537,-0.015625,-0.015625,501.539,0,-0.14,0,685.457,71946,2796.02,2259.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.637,1.05078,501.638,-0.015625,-0.015625,501.638,0,-0.14,-0.07,685.474,71962,2794.26,2258.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.736,1.05078,501.737,-0.015625,-0.015625,501.739,0.07,-0.14,-0.07,685.494,71976,2792.73,2256.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.837,1.03906,501.838,-0.015625,-0.015625,501.838,0.07,-0.14,-0.07,685.511,72000,2790.09,2253.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.936,1.03516,501.939,-0.015625,-0.015625,501.939,0,-0.07,0,685.533,72008,2789.22,2253.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.036,1.04297,502.038,-0.015625,-0.015625,502.038,0,-0.14,0,685.559,72007,2789.32,2253.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.137,1.05078,502.138,-0.015625,-0.015625,502.138,0,-0.07,-0.14,685.573,72026,2787.24,2251.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.236,1.04688,502.238,-0.015625,-0.015625,502.238,0,0,-0.07,685.592,72028,2787.02,2250.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.336,1.04688,502.337,-0.0195312,-0.0117188,502.339,0,-0.14,-0.07,685.613,72020,2787.9,2251.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.437,1.03906,502.437,-0.015625,-0.0117188,502.438,0,-0.07,0,685.633,72023,2787.57,2251.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.537,1.05078,502.537,-0.015625,-0.015625,502.538,0.07,-0.14,-0.07,685.651,72034,2786.36,2250.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.637,1.03906,502.638,-0.015625,-0.015625,502.638,0,-0.14,-0.07,685.673,72000,2790.09,2253.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.736,1.05078,502.739,-0.015625,-0.015625,502.739,0.07,-0.07,-0.07,685.694,71980,2792.29,2256.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.837,1.05859,502.837,-0.015625,-0.015625,502.838,0,-0.21,-0.07,685.711,71985,2791.74,2255.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.936,1.05078,502.939,-0.0195312,-0.015625,502.939,0,-0.14,-0.07,685.733,71977,2792.62,2256.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.043,1.05078,503.044,-0.015625,-0.015625,503.044,0,-0.14,-0.21,685.756,71987,2791.52,2255.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.137,1.03906,503.138,-0.015625,-0.015625,503.139,-0.07,-0.14,-0.07,685.774,71993,2790.86,2254.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.237,1.05078,503.237,-0.015625,-0.015625,503.238,0,-0.14,-0.21,685.79,71970,2793.39,2257.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.336,1.04688,503.338,-0.015625,-0.0117188,503.339,0.07,-0.14,-0.07,685.812,71948,2795.8,2259.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.437,1.03906,503.438,-0.015625,-0.015625,503.438,0.07,-0.28,-0.07,685.833,71938,2796.9,2260.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.537,1.04688,503.538,-0.015625,-0.015625,503.538,0.07,-0.14,-0.07,685.854,72009,2789.1,2252.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.636,1.04297,503.638,-0.015625,-0.0117188,503.639,0.07,-0.21,0,685.869,72009,2789.1,2252.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.737,1.05078,503.737,-0.015625,-0.015625,503.738,0,-0.14,-0.14,685.891,72000,2790.09,2253.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.836,1.04688,503.838,-0.015625,-0.015625,503.839,0.07,-0.21,0,685.909,72027,2787.13,2250.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.936,1.04688,503.938,-0.015625,-0.015625,503.938,0,-0.14,-0.14,685.929,72004,2789.65,2253.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.036,1.05859,504.038,-0.0195312,-0.0117188,504.038,0,-0.14,-0.07,685.949,72003,2789.76,2253.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.137,1.05078,504.137,-0.015625,-0.0117188,504.138,0.14,-0.14,-0.07,685.969,71996,2790.53,2254.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.237,1.05078,504.238,-0.015625,-0.015625,504.238,0,-0.21,-0.07,685.989,71986,2791.63,2255.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.337,1.05078,504.337,-0.0195312,-0.015625,504.338,0,-0.14,-0.07,686.009,72002,2789.87,2253.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.437,1.04297,504.437,-0.015625,-0.0117188,504.438,0.07,-0.21,-0.07,686.029,72019,2788.01,2251.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.537,1.03906,504.538,-0.015625,-0.015625,504.538,0.07,-0.14,-0.14,686.052,72020,2787.9,2251.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.638,1.03906,504.638,-0.015625,-0.015625,504.638,0,-0.14,-0.14,686.068,72020,2787.9,2251.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.737,1.04688,504.738,-0.0195312,-0.0117188,504.739,0,-0.14,-0.07,686.088,72002,2789.87,2253.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.837,1.05078,504.838,-0.015625,-0.015625,504.838,0,-0.07,-0.07,686.109,71989,2791.3,2255.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.937,1.04688,504.937,-0.015625,-0.015625,504.939,0,-0.14,-0.14,686.13,71999,2790.2,2254.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.036,1.03906,505.039,-0.015625,-0.0117188,505.039,0.07,-0.14,-0.07,686.15,72021,2787.79,2251.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.141,1.04688,505.142,-0.015625,-0.015625,505.142,0.07,-0.21,0,686.17,72051,2784.5,2248.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.236,1.05078,505.237,-0.0195312,-0.015625,505.238,0,-0.21,-0.14,686.189,72050,2784.61,2248.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.336,1.05078,505.337,-0.0195312,-0.015625,505.339,0,-0.14,-0.07,686.209,72058,2783.73,2247.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.436,1.04688,505.439,-0.015625,-0.0195312,505.439,0,-0.21,-0.14,686.228,72063,2783.18,2246.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.536,1.04688,505.537,-0.0195312,-0.0195312,505.539,0,-0.07,0,686.254,72079,2781.43,2245.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.637,1.05078,505.638,-0.015625,-0.0117188,505.638,-0.07,-0.14,-0.07,686.269,72079,2781.43,2245.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.736,1.05078,505.738,-0.015625,-0.0195312,505.739,0,-0.14,-0.07,686.289,72032,2786.58,2250.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.837,1.05078,505.837,-0.015625,-0.015625,505.839,0,-0.14,0,686.308,72044,2785.26,2249.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.936,1.04688,505.937,-0.015625,-0.015625,505.939,0,-0.21,-0.21,686.327,72045,2785.15,2248.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.037,1.05469,506.038,-0.015625,-0.015625,506.038,0,-0.21,-0.07,686.35,72035,2786.25,2250.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.136,1.04688,506.138,-0.0195312,-0.015625,506.139,0,-0.07,0,686.367,72036,2786.14,2249.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.236,1.04688,506.237,-0.015625,-0.015625,506.238,0,-0.21,-0.07,686.389,71996,2790.53,2254.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.336,1.05078,506.337,-0.015625,-0.0117188,506.339,0,-0.28,-0.07,686.408,72004,2789.65,2253.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.436,1.05078,506.439,-0.015625,-0.0117188,506.44,0.07,-0.21,-0.14,686.427,71990,2791.19,2254.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.538,1.05078,506.538,-0.015625,-0.015625,506.539,0,-0.14,-0.07,686.448,71996,2790.53,2254.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.637,1.05078,506.639,-0.015625,-0.0117188,506.64,0,-0.07,-0.07,686.467,72008,2789.22,2253.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.738,1.04688,506.739,-0.015625,-0.0117188,506.739,0.07,-0.07,-0.14,686.489,72031,2786.69,2250.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.838,1.05078,506.839,-0.0195312,-0.015625,506.839,0,-0.14,-0.14,686.507,72063,2783.18,2246.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.938,1.04688,506.939,-0.015625,-0.015625,506.939,0.28,-0.14,-0.14,686.529,72089,2780.33,2244.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.038,1.05078,507.039,-0.015625,-0.015625,507.039,0.07,-0.14,0,686.547,72125,2776.38,2240.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.137,1.04297,507.138,-0.015625,-0.015625,507.14,0,-0.21,-0.14,686.57,72173,2771.12,2234.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.241,1.05078,507.242,-0.015625,-0.015625,507.242,0.14,-0.14,-0.14,686.586,72195,2768.71,2232.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.338,1.05078,507.338,-0.015625,-0.015625,507.339,0,-0.14,0,686.608,72217,2766.3,2230.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.437,1.03516,507.44,-0.015625,-0.0117188,507.44,-0.07,-0.07,-0.07,686.628,72215,2766.52,2230.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.539,1.04688,507.54,-0.0195312,-0.0117188,507.54,0,-0.14,-0.07,686.646,72240,2763.78,2227.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.638,1.04688,507.638,-0.015625,-0.0117188,507.639,0,-0.28,-0.07,686.669,72276,2759.84,2223.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.738,1.04297,507.738,-0.0195312,-0.0117188,507.739,0,-0.07,-0.21,686.69,72313,2755.8,2219.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.837,1.05078,507.84,-0.0195312,-0.015625,507.84,0.07,-0.07,0,686.706,72365,2750.11,2213.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.938,1.04688,507.939,-0.015625,-0.0117188,507.94,-0.07,-0.21,-0.07,686.728,72367,2749.89,2213.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.038,1.05078,508.038,-0.015625,-0.015625,508.039,0,-0.07,-0.21,686.749,72356,2751.09,2214.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.137,1.05469,508.138,-0.015625,-0.015625,508.141,0.07,-0.21,-0.07,686.769,72348,2751.97,2215.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.237,1.05078,508.239,-0.015625,-0.015625,508.24,0.07,-0.07,-0.14,686.79,72374,2749.12,2212.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.337,1.04688,508.338,-0.015625,-0.0117188,508.34,0.14,-0.14,-0.14,686.807,72365,2750.11,2213.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.437,1.05078,508.439,-0.015625,-0.015625,508.439,0,-0.21,0,686.826,72339,2752.95,2216.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.537,1.05078,508.538,-0.015625,-0.015625,508.539,0,-0.14,-0.07,686.85,72366,2750,2213.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.637,1.05469,508.639,-0.015625,-0.015625,508.64,0,-0.07,-0.07,686.865,72366,2750,2213.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.737,1.05078,508.738,-0.015625,-0.0117188,508.74,0.07,0,0,686.885,72406,2745.63,2209.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.837,1.04688,508.838,-0.0195312,-0.0195312,508.84,0,-0.21,-0.07,686.908,72388,2747.59,2211.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.939,1.05078,508.94,-0.015625,-0.0117188,508.94,0,-0.14,0,686.932,72410,2745.19,2208.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.038,1.03516,509.038,-0.0195312,-0.0117188,509.04,0,-0.14,-0.07,686.945,72399,2746.39,2210.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.137,1.04297,509.14,-0.015625,-0.015625,509.14,0.07,-0.14,-0.07,686.966,72412,2744.97,2208.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.238,1.06641,509.239,-0.015625,-0.015625,509.239,0,-0.14,0,686.985,72399,2746.39,2210.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.337,1.03906,509.34,-0.015625,-0.0117188,509.34,0,-0.14,-0.21,687.005,72395,2746.83,2210.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.437,1.03906,509.438,-0.015625,-0.0195312,509.44,0,-0.14,-0.07,687.025,72392,2747.16,2210.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.538,1.05469,509.539,-0.015625,-0.015625,509.54,0,-0.14,0,687.045,72371,2749.45,2213.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.638,1.05078,509.638,-0.015625,-0.0117188,509.639,0,-0.14,-0.14,687.067,72397,2746.61,2210.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.737,1.0625,509.74,-0.015625,-0.015625,509.74,-0.07,0,0,687.087,72413,2744.86,2208.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.838,1.03906,509.839,-0.015625,-0.015625,509.839,0.07,-0.14,-0.07,687.107,72417,2744.43,2208.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.938,1.04688,509.938,-0.015625,-0.0117188,509.939,0.07,-0.14,0,687.125,72412,2744.97,2208.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.038,1.0625,510.04,-0.0195312,-0.0117188,510.04,0,0,-0.14,687.146,72415,2744.64,2208.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.137,1.05078,510.138,-0.015625,-0.015625,510.141,0,-0.14,-0.14,687.166,72440,2741.91,2205.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.238,1.04688,510.238,-0.0195312,-0.015625,510.239,0,-0.21,0,687.185,72426,2743.44,2207.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.337,1.05078,510.34,-0.015625,-0.0117188,510.34,0,-0.14,0,687.206,72407,2745.52,2209.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.438,1.04297,510.438,-0.015625,-0.0117188,510.44,-0.07,-0.07,-0.14,687.224,72407,2745.52,2209.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.537,1.05078,510.539,-0.015625,-0.015625,510.54,0,-0.21,-0.07,687.247,72449,2740.93,2204.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.637,1.05078,510.638,-0.015625,-0.0117188,510.64,0,-0.14,-0.07,687.268,72450,2740.82,2204.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.738,1.05078,510.739,-0.015625,-0.0117188,510.739,0,-0.21,0,687.286,72447,2741.15,2204.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.837,1.04688,510.839,-0.015625,-0.015625,510.84,0,-0.14,-0.07,687.305,72441,2741.8,2205.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.939,1.05078,510.939,-0.015625,-0.015625,510.94,0.07,-0.14,-0.07,687.328,72457,2740.06,2203.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.037,1.03516,511.04,-0.0195312,-0.0117188,511.04,-0.07,-0.14,-0.07,687.346,72466,2739.07,2202.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.138,1.04297,511.139,-0.0117188,-0.015625,511.14,0,-0.07,-0.07,687.367,72478,2737.76,2201.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.238,1.04688,511.238,-0.015625,-0.015625,511.239,0,-0.07,-0.07,687.386,72487,2736.78,2200.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.337,1.03516,511.338,-0.015625,-0.0195312,511.341,0,-0.14,0,687.403,72492,2736.23,2200.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.442,1.05078,511.443,-0.015625,-0.015625,511.444,0,-0.14,0,687.43,72474,2738.2,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.537,1.0625,511.539,-0.0117188,-0.015625,511.54,0,-0.14,-0.07,687.446,72479,2737.65,2201.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.638,1.05078,511.639,-0.015625,-0.015625,511.64,-0.07,-0.07,-0.07,687.465,72506,2734.71,2198.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.738,1.05078,511.738,-0.015625,-0.015625,511.74,0,-0.21,-0.07,687.483,72523,2732.85,2196.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.837,1.05078,511.838,-0.015625,-0.015625,511.84,0,-0.21,-0.07,687.504,72523,2732.85,2196.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.937,1.03906,511.938,-0.015625,-0.015625,511.939,0.07,-0.21,-0.07,687.523,72506,2734.71,2198.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512.037,1.05078,512.038,-0.015625,-0.015625,512.04,0.07,-0.14,-0.07,687.544,72531,2731.98,2195.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512.137,1.05078,512.138,-0.015625,-0.015625,512.14,0,-0.14,-0.07,687.568,72487,2736.78,2200.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
